Model,URL,Price,Ratings
SAMSUNG Guru FM Plus,https://www.flipkart.com/samsung-guru-fm-plus/p/itme9gyzeqnyzdux?pid=MOBE9GYZRG4XPSAB&lid=LSTMOBE9GYZRG4XPSABV6OVZM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBE9GYZRG4XPSAB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,450","27,517 Ratings "
"SAMSUNG Galaxy J6 Plus (Red, 64 GB)",https://www.flipkart.com/samsung-galaxy-j6-plus-red-64-gb/p/itmf94bxfhs4sjzm?pid=MOBF94BXFS3WSHMG&lid=LSTMOBF94BXFS3WSHMGAHRIPP&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBF94BXFS3WSHMG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹13,600","4,951 Ratings "
"SAMSUNG Galaxy J6 Plus (Blue, 64 GB)",https://www.flipkart.com/samsung-galaxy-j6-plus-blue-64-gb/p/itmf94bxgkh5kzmq?pid=MOBF94BXS83YGWBX&lid=LSTMOBF94BXS83YGWBXKCAXT7&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBF94BXS83YGWBX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹13,600","4,951 Ratings "
"SAMSUNG Galaxy J6 Plus (Black, 64 GB)",https://www.flipkart.com/samsung-galaxy-j6-plus-black-64-gb/p/itmf94bxgyhuzx4y?pid=MOBF94BX8HBYHDFC&lid=LSTMOBF94BX8HBYHDFCYDCHUD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBF94BX8HBYHDFC.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹14,000","4,951 Ratings "
anee Pride+,https://www.flipkart.com/anee-pride/p/itmf5vz4jhsfxw7j?pid=MOBF5SKEYJH8PDGG&lid=LSTMOBF5SKEYJH8PDGG7BMV9M&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBF5SKEYJH8PDGG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹999,
"Intex Aqua Lions T1 Plus (Black, 16 GB)",https://www.flipkart.com/intex-aqua-lions-t1-plus-black-16-gb/p/itmf5acrxddbnrcv?pid=MOBFYDT6GWGMUZFJ&lid=LSTMOBFYDT6GWGMUZFJC2PVSJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBFYDT6GWGMUZFJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499",460 Ratings 
"ringme R1 RENO PLUS (Blue, 32 GB)",https://www.flipkart.com/ringme-r1-reno-plus-blue-32-gb/p/itmbd035dc57d1b8?pid=MOBFXCU2DVJCQDNH&lid=LSTMOBFXCU2DVJCQDNH9YGPAD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=SEARCH&iid=c2b2450e-7d0f-4260-8236-da9b7315c4db.MOBFXCU2DVJCQDNH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,199",
"KARBONN Aura Sleek Plus (Champagne, 16 GB)",https://www.flipkart.com/karbonn-aura-sleek-plus-champagne-16-gb/p/itmf53jusebkzafu?pid=MOBF52ZNSAGUJUTF&lid=LSTMOBF52ZNSAGUJUTFUDOJVA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBF52ZNSAGUJUTF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,541",602 Ratings 
"APPLE iPhone 8 Plus (Silver, 256 GB)",https://www.flipkart.com/apple-iphone-8-plus-silver-256-gb/p/itmexrgvxatuyrqw?pid=MOBEXRGVGETABXWZ&lid=LSTMOBEXRGVGETABXWZJ0ZD9D&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEXRGVGETABXWZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹84,900","3,441 Ratings "
"ringme Reno Plus (Red, 16 GB)",https://www.flipkart.com/ringme-reno-plus-red-16-gb/p/itma7cbd75a240dd?pid=MOBFXZX3QEKWMBXB&lid=LSTMOBFXZX3QEKWMBXBECQGSJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBFXZX3QEKWMBXB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,149",114 Ratings 
"Moto C Plus (Pearl White, 16 GB)",https://www.flipkart.com/moto-c-plus-pearl-white-16-gb/p/itmeuyd6nhzycmaa?pid=MOBEU9WRGVXDPBSF&lid=LSTMOBEU9WRGVXDPBSFADI9JQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEU9WRGVXDPBSF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,900","3,65,779 Ratings "
"Infocus M535 Plus (Silver, 16 GB)",https://www.flipkart.com/infocus-m535-plus-silver-16-gb/p/itmew7pyhpnmfkxh?pid=MOBEW7PYXJ2JBUUH&lid=LSTMOBEW7PYXJ2JBUUHJNDXJU&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEW7PYXJ2JBUUH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,000",5 Ratings 
"SAMSUNG Galaxy J4 Plus (Gold, 32 GB)",https://www.flipkart.com/samsung-galaxy-j4-plus-gold-32-gb/p/itmf94c46zeb5st5?pid=MOBF94C4VASZ42HU&lid=LSTMOBF94C4VASZ42HUVCUXS6&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBF94C4VASZ42HU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹9,499","4,505 Ratings "
"SAMSUNG Galaxy S10 Plus (Ceramic White, 1 TB)",https://www.flipkart.com/samsung-galaxy-s10-plus-ceramic-white-1-tb/p/itmfdyp6yc3fu2fg?pid=MOBFDNMZC29CBUPF&lid=LSTMOBFDNMZC29CBUPFT0HVQQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBFDNMZC29CBUPF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,17,990",24 Ratings 
Kechaoda K66 Plus,https://www.flipkart.com/kechaoda-k66-plus/p/itmeyuzdv2p2p8fb?pid=MOBEYK54AF6UJ4WY&lid=LSTMOBEYK54AF6UJ4WYPCITD7&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEYK54AF6UJ4WY.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹885,"22,660 Ratings "
Kechaoda K116 Plus,https://www.flipkart.com/kechaoda-k116-plus/p/itmf7p8v33yssgmx?pid=MOBF7P75UE5ZHGE7&lid=LSTMOBF7P75UE5ZHGE7POSPSG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBF7P75UE5ZHGE7.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹895,"8,817 Ratings "
Kechaoda K116 Plus,https://www.flipkart.com/kechaoda-k116-plus/p/itmf7p8v33yssgmx?pid=MOBF7P7DE7JXAMGV&lid=LSTMOBF7P7DE7JXAMGVR4NHTA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBF7P7DE7JXAMGV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹940,"8,817 Ratings "
Jivi X606 Plus,https://www.flipkart.com/jivi-x606-plus/p/itmfe6abwssqdxhf?pid=MOBFE6EYYAUDMUQG&lid=LSTMOBFE6EYYAUDMUQGVPY5WE&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBFE6EYYAUDMUQG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹898,64 Ratings 
Infocus VIBE PLUS,https://www.flipkart.com/infocus-vibe-plus/p/itmf8014043d31c6?pid=MOBFUY35DSHUS839&lid=LSTMOBFUY35DSHUS839GHEHDM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBFUY35DSHUS839.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹899,99 Ratings 
Infocus Vibe Plus,https://www.flipkart.com/infocus-vibe-plus/p/itmf8014043d31c6?pid=MOBGYMEYWKEQZRZF&lid=LSTMOBGYMEYWKEQZRZFCKK5JZ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBGYMEYWKEQZRZF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹899,99 Ratings 
LAVA KKT Uno+,https://www.flipkart.com/lava-kkt-uno/p/itmeuyd7rk59axxr?pid=MOBE88GZQFNUAPKK&lid=LSTMOBE88GZQFNUAPKKL1VHEO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBE88GZQFNUAPKK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,399","1,075 Ratings "
KARBONN K5 Plus,https://www.flipkart.com/karbonn-k5-plus/p/itmfekv6geymq5ru?pid=MOBFEJUYSMRHMM4D&lid=LSTMOBFEJUYSMRHMM4DHYIB5M&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBFEJUYSMRHMM4D.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹888,"1,440 Ratings "
KARBONN K45+ Chota Jumbo,https://www.flipkart.com/karbonn-k45-chota-jumbo/p/itmewxfzasgawmph?pid=MOBEWXFZWUYHF8M7&lid=LSTMOBEWXFZWUYHF8M7KXKI0Y&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEWXFZWUYHF8M7.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹849,215 Ratings 
BlackZone Force+,https://www.flipkart.com/blackzone-force/p/itmewedrwrkaaymw?pid=MOBEWEDRRXHGYRXN&lid=LSTMOBEWEDRRXHGYRXNFOZYHM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEWEDRRXHGYRXN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹629,362 Ratings 
Micromax X1i+,https://www.flipkart.com/micromax-x1i/p/itme5y2hzc3vrgmy?pid=MOBCZQ5B3AYSA8BM&lid=LSTMOBCZQ5B3AYSA8BMCRROHO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBCZQ5B3AYSA8BM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,499",3 Ratings 
LAVA ARC Lite+ FM,https://www.flipkart.com/lava-arc-lite-fm/p/itme9a6uehqhqzvt?pid=MOBE9A6UWQF3UNFH&lid=LSTMOBE9A6UWQF3UNFHWPWLGB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_67&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBE9A6UWQF3UNFH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹939,194 Ratings 
"Micromax Fire 4G Plus (Cosmic Grey, 8 GB)",https://www.flipkart.com/micromax-fire-4g-plus-cosmic-grey-8-gb/p/itmedxfanghtuuhr?pid=MOBEDXFAZPCXRZ9Y&lid=LSTMOBEDXFAZPCXRZ9YHXJWE3&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_68&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBEDXFAZPCXRZ9Y.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,450",125 Ratings 
"KARBONN A52 plus (White and Silver, 4 GB)",https://www.flipkart.com/karbonn-a52-plus-white-silver-4-gb/p/itmeuyd9cfnahfzk?pid=MOBDWMQWZTFZFXSG&lid=LSTMOBDWMQWZTFZFXSGLSRINA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBDWMQWZTFZFXSG.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,741","4,674 Ratings "
I Kall K 38 Plus,https://www.flipkart.com/kall-k-38-plus/p/itm5af39339ed999?pid=MOBFZRJZXDGAG6TA&lid=LSTMOBFZRJZXDGAG6TAJGWIJM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBFZRJZXDGAG6TA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹899,551 Ratings 
"T-Max M1+ (White, 4 GB)",https://www.flipkart.com/t-max-m1-white-4-gb/p/itme6ap5cbwe6ezy?pid=MOBE6AP5WTV3HY3K&lid=LSTMOBE6AP5WTV3HY3KSKDONG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_71&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBE6AP5WTV3HY3K.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,599",10 Ratings 
"KARBONN A52 plus (Black and Gold, 4 GB)",https://www.flipkart.com/karbonn-a52-plus-black-gold-4-gb/p/itmeuyd9cfnahfzk?pid=MOBDUWGCZ5FU26G5&lid=LSTMOBDUWGCZ5FU26G5RJ7REO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_3_72&otracker=search&otracker1=search&fm=SEARCH&iid=62be51d3-8ad4-42e7-b294-8651923cda27.MOBDUWGCZ5FU26G5.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,290","4,674 Ratings "
"APPLE iPhone 6s Plus (Gold, 16 GB)",https://www.flipkart.com/apple-iphone-6s-plus-gold-16-gb/p/itm54bfaed1703a8?pid=MOBEBY3VR4DUEPUJ&lid=LSTMOBEBY3VR4DUEPUJODOE1K&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBEBY3VR4DUEPUJ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹49,999","18,845 Ratings "
Kechaoda K66 Plus,https://www.flipkart.com/kechaoda-k66-plus/p/itmeyuzdv2p2p8fb?pid=MOBF3NGZVZUPBMMT&lid=LSTMOBF3NGZVZUPBMMTN40X6R&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBF3NGZVZUPBMMT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹998,"22,660 Ratings "
"APPLE iPhone 6s Plus (Silver, 32 GB)",https://www.flipkart.com/apple-iphone-6s-plus-silver-32-gb/p/itmen2yyfzgggn6j?pid=MOBEN2YY7FHXEPQH&lid=LSTMOBEN2YY7FHXEPQHXFLPL4&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBEN2YY7FHXEPQH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹34,900","18,845 Ratings "
Intex Turbo 210 Plus,https://www.flipkart.com/intex-turbo-210-plus/p/itmffygdxhu5g2h5?pid=MOBFFYCZRKZSHKHN&lid=LSTMOBFFYCZRKZSHKHN0L9HXA&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBFFYCZRKZSHKHN.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,405",320 Ratings 
GFive Plus,https://www.flipkart.com/gfive-plus/p/itmexs4rqtjaa4uv?pid=MOBEXS4RZGV8KZXZ&lid=LSTMOBEXS4RZGV8KZXZDD88NJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_77&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBEXS4RZGV8KZXZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹697,689 Ratings 
"KARBONN Aura Sleek Plus (Grey, 16 GB)",https://www.flipkart.com/karbonn-aura-sleek-plus-grey-16-gb/p/itmf53jusebkzafu?pid=MOBF52ZNNKTEB2SV&lid=LSTMOBF52ZNNKTEB2SVERBNKS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_78&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBF52ZNNKTEB2SV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,400",602 Ratings 
Intex Turbo 210 Plus,https://www.flipkart.com/intex-turbo-210-plus/p/itmd31b683248cbc?pid=MOBFM54MZMHUKZ3M&lid=LSTMOBFM54MZMHUKZ3M8YDVBK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBFM54MZMHUKZ3M.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,066",320 Ratings 
"Tecno Spark Go Plus (Hillier Purple, 32 GB)",https://www.flipkart.com/tecno-spark-go-plus-hillier-purple-32-gb/p/itm5a6bccb3ec805?pid=MOBFW4FYZFUGYGHP&lid=LSTMOBFW4FYZFUGYGHPBPOIKL&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBFW4FYZFUGYGHP.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,900",510 Ratings 
INOVU A1s Plus,https://www.flipkart.com/inovu-a1s-plus/p/itmf4m23ww8uxbqw?pid=MOBF4HVYHH4ZFG3W&lid=LSTMOBF4HVYHH4ZFG3WJOQE1L&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_81&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBF4HVYHH4ZFG3W.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹699,"2,224 Ratings "
"APPLE iPhone 6s Plus (Space Grey, 32 GB)",https://www.flipkart.com/apple-iphone-6s-plus-space-grey-32-gb/p/itmen2yyjnqsjcrw?pid=MOBEN2YYPGFCZYHT&lid=LSTMOBEN2YYPGFCZYHTIC5F1I&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_82&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBEN2YYPGFCZYHT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹34,900","18,845 Ratings "
"Micromax Bharat 5 Plus (Jet Black, 16 GB)",https://www.flipkart.com/micromax-bharat-5-plus-jet-black-16-gb/p/itmf2vqtxs3xmb44?pid=MOBF2VQTGFXTEMGT&lid=LSTMOBF2VQTGFXTEMGTRKCISK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_83&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBF2VQTGFXTEMGT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,940",441 Ratings 
"APPLE iPhone 7 Plus (PRODUCT) (Red, 256 GB)",https://www.flipkart.com/apple-iphone-7-plus-product-red-256-gb/p/itmesttfcncuf8z4?pid=MOBESTTFTDED3UDP&lid=LSTMOBESTTFTDED3UDPPDXNBI&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_84&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBESTTFTDED3UDP.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹85,400",3 Ratings 
GFive Plus,https://www.flipkart.com/gfive-plus/p/itmf3qs4vftvz3gx?pid=MOBFYEZZ6ZZNRZHW&lid=LSTMOBFYEZZ6ZZNRZHWJILOFW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBFYEZZ6ZZNRZHW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹697,"1,599 Ratings "
"APPLE iPhone 7 Plus (Silver, 32 GB)",https://www.flipkart.com/apple-iphone-7-plus-silver-32-gb/p/itmen6dahakng9a3?pid=MOBEMK6FDBZQZEAP&lid=LSTMOBEMK6FDBZQZEAPY4QWXJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBEMK6FDBZQZEAP.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹36,999","29,796 Ratings "
"APPLE iPhone 8 Plus (PRODUCT)RED (Red, 256 GB)",https://www.flipkart.com/apple-iphone-8-plus-product-red-red-256-gb/p/itmf46h3ygtukunz?pid=MOBF46H3VNSGXGPU&lid=LSTMOBF46H3VNSGXGPUU2XV1R&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBF46H3VNSGXGPU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹59,900",270 Ratings 
"Honor Holly 2 Plus (White, 16 GB)",https://www.flipkart.com/honor-holly-2-plus-white-16-gb/p/itmezqa6aqgquxbs?pid=MOBEEVDZVMPWFZPV&lid=LSTMOBEEVDZVMPWFZPVSMWOGQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBEEVDZVMPWFZPV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499","25,341 Ratings "
KARBONN Sound Wave K451Plus,https://www.flipkart.com/karbonn-sound-wave-k451plus/p/itme5z5hp9gtns7x?pid=MOBDH7BYXFB563CE&lid=LSTMOBDH7BYXFB563CE0CRSJQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&fm=SEARCH&iid=facdf1ef-4ced-4213-95a4-a6184313df78.MOBDH7BYXFB563CE.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,199","1,509 Ratings "
